file,genotype,ghat,V1,V2,trait,mode,tsf
asi_BPHmin_1a2,PH207xPHJ40,2.1787754254,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PH207xPHZ51,0.92031014,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG35xPHG39,2.565537094,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG35xPHG47,1.406770169,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG35xPHG84,2.584878504,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG35xPHJ40,1.691073059,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG35xPHZ51,1.551814794,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG39xPHG47,2.409689456,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG39xPHG84,2.593886196,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG39xPHJ40,2.501594901,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG39xPHZ51,2.1922650145,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG47xPHG84,2.729495108,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG47xPHJ40,1.608988463,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG47xPHZ51,1.520350158,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG84xPHJ40,2.752235829,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHG84xPHZ51,2.398934811,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1a2,PHJ40xPHZ51,1.724197387,Fix,2.21209979,asi,1a2,BPHmin
asi_BPHmin_1d2,B73xLH1,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xLH123HT,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xLH82,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xMO17,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPH207,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHG35,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHG39,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHG47,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHG84,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHJ40,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,B73xPHZ51,2.082738386,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xLH123HT,2.444019453,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xLH82,2.445935489,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xMO17,2.475079538,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPH207,2.328122752,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHG35,2.51268086,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHG39,2.556303622,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHG47,2.466968508,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHG84,2.500337424,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHJ40,2.519187512,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH1xPHZ51,2.482021363,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxLH82,1.89399785,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxMO17,2.424898254,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPH207,2.043180423,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHG35,2.00626372,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHG39,2.236241035,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHG47,1.996790128,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHG84,2.2533589134,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHJ40,2.025510611,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH123HTxPHZ51,1.947230788,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xMO17,2.337282987,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPH207,2.09323583,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHG35,1.957364203,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHG39,2.1876660994,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHG47,1.936361017,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHG84,2.2911433445,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHJ40,2.028597655,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,LH82xPHZ51,1.965518819,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPH207,2.2874526547,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHG35,2.435138659,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHG39,2.431504818,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHG47,2.452292533,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHG84,2.439280571,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHJ40,2.474669309,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,MO17xPHZ51,2.377100842,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHG35,2.084396707,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHG39,2.1376508044,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHG47,2.108093234,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHG84,2.2263748076,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHJ40,2.1595712209,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PH207xPHZ51,1.973159792,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG35xPHG39,2.319747897,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG35xPHG47,1.976630272,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG35xPHG84,2.314493405,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG35xPHJ40,2.1320173459,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG35xPHZ51,2.048864351,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG39xPHG47,2.2510308193,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG39xPHG84,2.368704857,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG39xPHJ40,2.3106304797,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG39xPHZ51,2.21875210556,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG47xPHG84,2.339374291,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG47xPHJ40,2.041355701,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG47xPHZ51,1.989634188,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG84xPHJ40,2.364687191,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHG84xPHZ51,2.2789574431,Fix,2.21115184,asi,1d2,BPHmin
asi_BPHmin_1d2,PHJ40xPHZ51,2.1290293949,Fix,2.21115184,asi,1d2,BPHmin
asi_MPH_1a2,B73xLH1,1.629076253,Fix,1.44540226,asi,1a2,MPH
asi_MPH_1a2,B73xLH123HT,0.77454495,Fix,1.44540226,asi,1a2,MPH
asi_MPH_1a2,B73xLH82,0.668614502,Fix,1.44540226,asi,1a2,MPH
