file,R2,r,trait,cs,mode,cv,sp,type
gy_cs10_a2_cv4_sp10.ghatREL1,0.094570009002382,0.307522371547798,gy,cs10,a2,cv4,sp10.ghatREL1,random
gy_cs10_a2_cv4_sp1.ghatREL1,0.636051750957905,0.797528526736132,gy,cs10,a2,cv4,sp1.ghatREL1,random
gy_cs10_a2_cv4_sp2.ghatREL1,0.0504912691053575,0.22470262371712,gy,cs10,a2,cv4,sp2.ghatREL1,random
gy_cs10_a2_cv4_sp3.ghatREL1,0.57648340887375,0.75926504520737,gy,cs10,a2,cv4,sp3.ghatREL1,random
gy_cs10_a2_cv4_sp4.ghatREL1,0.0395756892496203,0.198936394984981,gy,cs10,a2,cv4,sp4.ghatREL1,random
gy_cs10_a2_cv4_sp5.ghatREL1,0.214714891761069,0.463373382663559,gy,cs10,a2,cv4,sp5.ghatREL1,random
gy_cs10_a2_cv4_sp6.ghatREL1,0.259415848086644,0.509328821181998,gy,cs10,a2,cv4,sp6.ghatREL1,random
gy_cs10_a2_cv4_sp7.ghatREL1,0.173474556816349,0.416502769278128,gy,cs10,a2,cv4,sp7.ghatREL1,random
gy_cs10_a2_cv4_sp8.ghatREL1,0.710716119080042,0.843039808716079,gy,cs10,a2,cv4,sp8.ghatREL1,random
gy_cs10_a2_cv4_sp9.ghatREL1,0.340743303056002,0.583732218620835,gy,cs10,a2,cv4,sp9.ghatREL1,random
gy_cs10_a2_cv5_sp10.ghatREL1,0.35133841295761,0.592738064373809,gy,cs10,a2,cv5,sp10.ghatREL1,random
gy_cs10_a2_cv5_sp1.ghatREL1,0.352812040953902,0.593979832110403,gy,cs10,a2,cv5,sp1.ghatREL1,random
gy_cs10_a2_cv5_sp2.ghatREL1,0.57427736201252,0.757810901223069,gy,cs10,a2,cv5,sp2.ghatREL1,random
gy_cs10_a2_cv5_sp3.ghatREL1,0.481609377476089,0.69398081924221,gy,cs10,a2,cv5,sp3.ghatREL1,random
gy_cs10_a2_cv5_sp4.ghatREL1,0.660104925317539,0.812468414966107,gy,cs10,a2,cv5,sp4.ghatREL1,random
gy_cs10_a2_cv5_sp5.ghatREL1,0.53924306083861,0.734331710358888,gy,cs10,a2,cv5,sp5.ghatREL1,random
gy_cs10_a2_cv5_sp6.ghatREL1,0.0987851253709949,0.314301010769922,gy,cs10,a2,cv5,sp6.ghatREL1,random
gy_cs10_a2_cv5_sp7.ghatREL1,0.426110282235705,0.652771232696191,gy,cs10,a2,cv5,sp7.ghatREL1,random
gy_cs10_a2_cv5_sp8.ghatREL1,0.404828248916784,0.636261148363456,gy,cs10,a2,cv5,sp8.ghatREL1,random
gy_cs10_a2_cv5_sp9.ghatREL1,0.386004542794003,0.621292638612436,gy,cs10,a2,cv5,sp9.ghatREL1,random
gy_cs10_d2_cv1_sp10.ghatREL1,0.28179251329543,0.530841325911453,gy,cs10,d2,cv1,sp10.ghatREL1,random
gy_cs10_d2_cv1_sp1.ghatREL1,0.325714011461134,0.570713598454719,gy,cs10,d2,cv1,sp1.ghatREL1,random
gy_cs10_d2_cv1_sp2.ghatREL1,0.228999463069204,0.47853888354992,gy,cs10,d2,cv1,sp2.ghatREL1,random
gy_cs10_d2_cv1_sp3.ghatREL1,0.175541873579116,0.418977175487062,gy,cs10,d2,cv1,sp3.ghatREL1,random
gy_cs10_d2_cv1_sp4.ghatREL1,0.531882875121159,0.729303006384287,gy,cs10,d2,cv1,sp4.ghatREL1,random
gy_cs10_d2_cv1_sp5.ghatREL1,0.559086965728707,0.747721181810912,gy,cs10,d2,cv1,sp5.ghatREL1,random
gy_cs10_d2_cv1_sp6.ghatREL1,0.623295755510526,0.789490820409285,gy,cs10,d2,cv1,sp6.ghatREL1,random
gy_cs10_d2_cv1_sp7.ghatREL1,0.259302509647505,0.509217546484314,gy,cs10,d2,cv1,sp7.ghatREL1,random
gy_cs10_d2_cv1_sp8.ghatREL1,0.251930127525801,0.50192641644548,gy,cs10,d2,cv1,sp8.ghatREL1,random
gy_cs10_d2_cv1_sp9.ghatREL1,0.338421125686056,0.581739740507777,gy,cs10,d2,cv1,sp9.ghatREL1,random
gy_cs10_d2_cv2_sp10.ghatREL1,0.343829552244809,0.586369808435606,gy,cs10,d2,cv2,sp10.ghatREL1,random
